$unit mw
!Year,Month,Hour,L1
2016,6,186,29.525
2016,6,187,32.555
2016,6,188,33.375
2016,6,189,31.155
2016,6,190,28.26
2016,6,191,25.91
2016,6,192,24.39
2016,6,193,20.35
2016,6,194,20.32
2016,6,195,20.525
2016,6,196,20.895
2016,6,197,22.105
2016,6,198,25.34
2016,6,199,28.4
2016,6,200,30.07
2016,6,201,31.405
2016,6,202,31.755
2016,6,203,32.32
2016,6,204,31.655
2016,6,205,32.02
2016,6,206,31.68
2016,6,207,31.81
2016,6,208,30.6
2016,6,209,29.425
2016,6,210,29.525
2016,6,211,32.555
2016,6,212,33.375
2016,6,213,31.155
2016,6,214,28.26
2016,6,215,25.91
2016,6,216,24.39
2016,6,217,20.35
2016,6,218,20.32
2016,6,219,20.525
2016,6,220,20.895
2016,6,221,22.105
2016,6,222,25.34
2016,6,223,28.4
2016,6,224,30.07
2016,6,225,31.405
2016,6,226,31.755
2016,6,227,32.32
2016,6,228,31.655
2016,6,229,32.02
2016,6,230,31.68
2016,6,231,31.81
2016,6,232,30.6
2016,6,233,29.425
2016,6,234,29.525
2016,6,235,32.555
2016,6,236,33.375
2016,6,237,31.155
2016,6,238,28.26
2016,6,239,25.91
2016,6,240,24.39
2016,6,241,20.35
2016,6,242,20.32
2016,6,243,20.525
2016,6,244,20.895
2016,6,245,22.105
2016,6,246,25.34
2016,6,247,28.4
2016,6,248,30.07
2016,6,249,31.405
2016,6,250,31.755
2016,6,251,32.32
2016,6,252,31.655
2016,6,253,32.02
2016,6,254,31.68
2016,6,255,31.81
2016,6,256,30.6
2016,6,257,29.425
2016,6,258,29.525
2016,6,259,32.555
2016,6,260,33.375
2016,6,261,31.155
2016,6,262,28.26
2016,6,263,25.91
2016,6,264,24.39
2016,6,265,20.35
2016,6,266,20.32
2016,6,267,20.525
2016,6,268,20.895
2016,6,269,22.105
2016,6,270,25.34
2016,6,271,28.4
2016,6,272,30.07
2016,6,273,31.405
2016,6,274,31.755
2016,6,275,32.32
2016,6,276,31.655
2016,6,277,32.02
2016,6,278,31.68
2016,6,279,31.81
2016,6,280,30.6
2016,6,281,29.425
2016,6,282,29.525
2016,6,283,32.555
2016,6,284,33.375
2016,6,285,31.155
2016,6,286,28.26
2016,6,287,25.91
2016,6,288,24.39
2016,6,289,20.35
2016,6,290,20.32
2016,6,291,20.525
2016,6,292,20.895
2016,6,293,22.105
2016,6,294,25.34
2016,6,295,28.4
2016,6,296,30.07
2016,6,297,31.405
2016,6,298,31.755
2016,6,299,32.32
2016,6,300,31.655
2016,6,301,32.02
2016,6,302,31.68
2016,6,303,31.81
2016,6,304,30.6
2016,6,305,29.425
2016,6,306,29.525
2016,6,307,32.555
2016,6,308,33.375
2016,6,309,31.155
2016,6,310,28.26
2016,6,311,25.91
2016,6,312,24.39
2016,6,313,20.35
2016,6,314,20.32
2016,6,315,20.525
2016,6,316,20.895
2016,6,317,22.105
2016,6,318,25.34
2016,6,319,28.4
2016,6,320,30.07
2016,6,321,31.405
2016,6,322,31.755
2016,6,323,32.32
2016,6,324,31.655
2016,6,325,32.02
2016,6,326,31.68
2016,6,327,31.81
2016,6,328,30.6
2016,6,329,29.425
2016,6,330,29.525
2016,6,331,32.555
2016,6,332,33.375
2016,6,333,31.155
2016,6,334,28.26
2016,6,335,25.91
2016,6,336,24.39
2016,6,337,20.35
2016,6,338,20.32
2016,6,339,20.525
2016,6,340,20.895
2016,6,341,22.105
2016,6,342,25.34
2016,6,343,28.4
2016,6,344,30.07
2016,6,345,31.405
2016,6,346,31.755
2016,6,347,32.32
2016,6,348,31.655
2016,6,349,32.02
2016,6,350,31.68
2016,6,351,31.81
2016,6,352,30.6
2016,6,353,29.425
2016,6,354,29.525
2016,6,355,32.555
2016,6,356,33.375
2016,6,357,31.155
2016,6,358,28.26
2016,6,359,25.91
2016,6,360,24.39
2016,6,361,20.35
2016,6,362,20.32
2016,6,363,20.525
2016,6,364,20.895
2016,6,365,22.105
2016,6,366,25.34
2016,6,367,28.4
2016,6,368,30.07
2016,6,369,31.405
2016,6,370,31.755
2016,6,371,32.32
2016,6,372,31.655
2016,6,373,32.02
2016,6,374,31.68
2016,6,375,31.81
2016,6,376,30.6
2016,6,377,29.425
2016,6,378,29.525
2016,6,379,32.555
2016,6,380,33.375
2016,6,381,31.155
2016,6,382,28.26
2016,6,383,25.91
2016,6,384,24.39
2016,6,385,20.35
2016,6,386,20.32
2016,6,387,20.525
2016,6,388,20.895
2016,6,389,22.105
2016,6,390,25.34
2016,6,391,28.4
2016,6,392,30.07
2016,6,393,31.405
2016,6,394,31.755
2016,6,395,32.32
2016,6,396,31.655
2016,6,397,32.02
2016,6,398,31.68
2016,6,399,31.81
2016,6,400,30.6
2016,6,401,29.425
2016,6,402,29.525
2016,6,403,32.555
2016,6,404,33.375
2016,6,405,31.155
2016,6,406,28.26
2016,6,407,25.91
2016,6,408,24.39
2016,6,409,20.35
2016,6,410,20.32
2016,6,411,20.525
2016,6,412,20.895
2016,6,413,22.105
2016,6,414,25.34
2016,6,415,28.4
2016,6,416,30.07
2016,6,417,31.405
2016,6,418,31.755
2016,6,419,32.32
2016,6,420,31.655
2016,6,421,32.02
2016,6,422,31.68
2016,6,423,31.81
2016,6,424,30.6
2016,6,425,29.425
2016,6,426,29.525
2016,6,427,32.555
2016,6,428,33.375
2016,6,429,31.155
2016,6,430,28.26
2016,6,431,25.91
2016,6,432,24.39
2016,6,433,20.35
2016,6,434,20.32
2016,6,435,20.525
2016,6,436,20.895
2016,6,437,22.105
2016,6,438,25.34
2016,6,439,28.4
2016,6,440,30.07
2016,6,441,31.405
2016,6,442,31.755
2016,6,443,32.32
2016,6,444,31.655
2016,6,445,32.02
2016,6,446,31.68
2016,6,447,31.81
2016,6,448,30.6
2016,6,449,29.425
2016,6,450,29.525
2016,6,451,32.555
2016,6,452,33.375
2016,6,453,31.155
2016,6,454,28.26
2016,6,455,25.91
2016,6,456,24.39
2016,6,457,20.35
2016,6,458,20.32
2016,6,459,20.525
2016,6,460,20.895
2016,6,461,22.105
2016,6,462,25.34
2016,6,463,28.4
2016,6,464,30.07
2016,6,465,31.405
2016,6,466,31.755
2016,6,467,32.32
2016,6,468,31.655
2016,6,469,32.02
2016,6,470,31.68
2016,6,471,31.81
2016,6,472,30.6
2016,6,473,29.425
2016,6,474,29.525
2016,6,475,32.555
2016,6,476,33.375
2016,6,477,31.155
2016,6,478,28.26
2016,6,479,25.91
2016,6,480,24.39
2016,6,481,20.35
2016,6,482,20.32
2016,6,483,20.525
2016,6,484,20.895
2016,6,485,22.105
2016,6,486,25.34
2016,6,487,28.4
2016,6,488,30.07
2016,6,489,31.405
2016,6,490,31.755
2016,6,491,32.32
2016,6,492,31.655
2016,6,493,32.02
2016,6,494,31.68
2016,6,495,31.81
2016,6,496,30.6
2016,6,497,29.425
2016,6,498,29.525
2016,6,499,32.555
2016,6,500,33.375
2016,6,501,31.155
2016,6,502,28.26
2016,6,503,25.91
2016,6,504,24.39
2016,6,505,20.35
2016,6,506,20.32
2016,6,507,20.525
2016,6,508,20.895
2016,6,509,22.105
2016,6,510,25.34
2016,6,511,28.4
2016,6,512,30.07
2016,6,513,31.405
2016,6,514,31.755
2016,6,515,32.32
2016,6,516,31.655
2016,6,517,32.02
2016,6,518,31.68
2016,6,519,31.81
2016,6,520,30.6
2016,6,521,29.425
2016,6,522,29.525
2016,6,523,32.555
2016,6,524,33.375
2016,6,525,31.155
2016,6,526,28.26
2016,6,527,25.91
2016,6,528,24.39
2016,6,529,20.35
2016,6,530,20.32
2016,6,531,20.525
2016,6,532,20.895
2016,6,533,22.105
2016,6,534,25.34
2016,6,535,28.4
2016,6,536,30.07
2016,6,537,31.405
2016,6,538,31.755
2016,6,539,32.32
2016,6,540,31.655
2016,6,541,32.02
2016,6,542,31.68
2016,6,543,31.81
2016,6,544,30.6
2016,6,545,29.425
2016,6,546,29.525
2016,6,547,32.555
2016,6,548,33.375
2016,6,549,31.155
2016,6,550,28.26
2016,6,551,25.91
2016,6,552,24.39
2016,6,553,20.35
2016,6,554,20.32
2016,6,555,20.525
2016,6,556,20.895
2016,6,557,22.105
2016,6,558,25.34
2016,6,559,28.4
2016,6,560,30.07
2016,6,561,31.405
2016,6,562,31.755
2016,6,563,32.32
2016,6,564,31.655
2016,6,565,32.02
2016,6,566,31.68
2016,6,567,31.81
2016,6,568,30.6
2016,6,569,29.425
2016,6,570,29.525
2016,6,571,32.555
2016,6,572,33.375
2016,6,573,31.155
2016,6,574,28.26
2016,6,575,25.91
2016,6,576,24.39
2016,6,577,20.35
2016,6,578,20.32
2016,6,579,20.525
2016,6,580,20.895
2016,6,581,22.105
2016,6,582,25.34
2016,6,583,28.4
2016,6,584,30.07
2016,6,585,31.405
2016,6,586,31.755
2016,6,587,32.32
2016,6,588,31.655
2016,6,589,32.02
2016,6,590,31.68
2016,6,591,31.81
2016,6,592,30.6
2016,6,593,29.425
2016,6,594,29.525
2016,6,595,32.555
2016,6,596,33.375
2016,6,597,31.155
2016,6,598,28.26
2016,6,599,25.91
2016,6,600,24.39
2016,6,601,20.35
2016,6,602,20.32
2016,6,603,20.525
2016,6,604,20.895
2016,6,605,22.105
2016,6,606,25.34
2016,6,607,28.4
2016,6,608,30.07
2016,6,609,31.405
2016,6,610,31.755
2016,6,611,32.32
2016,6,612,31.655
2016,6,613,32.02
2016,6,614,31.68
2016,6,615,31.81
2016,6,616,30.6
2016,6,617,29.425
2016,6,618,29.525
2016,6,619,32.555
2016,6,620,33.375
2016,6,621,31.155
2016,6,622,28.26
2016,6,623,25.91
2016,6,624,24.39
2016,6,625,20.35
2016,6,626,20.32
2016,6,627,20.525
2016,6,628,20.895
2016,6,629,22.105
2016,6,630,25.34
2016,6,631,28.4
2016,6,632,30.07
2016,6,633,31.405
2016,6,634,31.755
2016,6,635,32.32
2016,6,636,31.655
2016,6,637,32.02
2016,6,638,31.68
2016,6,639,31.81
2016,6,640,30.6
2016,6,641,29.425
2016,6,642,29.525
2016,6,643,32.555
2016,6,644,33.375
2016,6,645,31.155
2016,6,646,28.26
2016,6,647,25.91
2016,6,648,24.39
2016,6,649,20.35
2016,6,650,20.32
2016,6,651,20.525
2016,6,652,20.895
2016,6,653,22.105
2016,6,654,25.34
2016,6,655,28.4
2016,6,656,30.07
2016,6,657,31.405
2016,6,658,31.755
2016,6,659,32.32
2016,6,660,31.655
2016,6,661,32.02
2016,6,662,31.68
2016,6,663,31.81
2016,6,664,30.6
2016,6,665,29.425
2016,6,666,29.525
2016,6,667,32.555
2016,6,668,33.375
2016,6,669,31.155
2016,6,670,28.26
2016,6,671,25.91
2016,6,672,24.39
2016,6,673,20.35
2016,6,674,20.32
2016,6,675,20.525
2016,6,676,20.895
2016,6,677,22.105
2016,6,678,25.34
2016,6,679,28.4
2016,6,680,30.07
2016,6,681,31.405
2016,6,682,31.755
2016,6,683,32.32
2016,6,684,31.655
2016,6,685,32.02
2016,6,686,31.68
2016,6,687,31.81
2016,6,688,30.6
2016,6,689,29.425
2016,6,690,29.525
2016,6,691,32.555
2016,6,692,33.375
2016,6,693,31.155
2016,6,694,28.26
2016,6,695,25.91
2016,6,696,24.39
2016,6,697,20.35
2016,6,698,20.32
2016,6,699,20.525
2016,6,700,20.895
2016,6,701,22.105
2016,6,702,25.34
2016,6,703,28.4
2016,6,704,30.07
2016,6,705,31.405
2016,6,706,31.755
2016,6,707,32.32
2016,6,708,31.655
2016,6,709,32.02
2016,6,710,31.68
2016,6,711,31.81
2016,6,712,30.6
2016,6,713,29.425
2016,6,714,29.525
2016,6,715,32.555
2016,6,716,33.375
2016,6,717,31.155
2016,6,718,28.26
2016,6,719,25.91
2016,6,720,24.39
2016,7,1,20.35
2016,7,2,20.32
2016,7,3,20.525
2016,7,4,20.895
2016,7,5,22.105
2016,7,6,25.34
2016,7,7,28.4
2016,7,8,30.07
2016,7,9,31.405
2016,7,10,31.755
2016,7,11,32.32
2016,7,12,31.655
2016,7,13,32.02
2016,7,14,31.68
2016,7,15,31.81
2016,7,16,30.6
2016,7,17,29.425
2016,7,18,29.525
2016,7,19,32.555
2016,7,20,33.375
2016,7,21,31.155
2016,7,22,28.26
2016,7,23,25.91
2016,7,24,24.39
2016,7,25,20.35
2016,7,26,20.32
2016,7,27,20.525
2016,7,28,20.895
2016,7,29,22.105
2016,7,30,25.34
2016,7,31,28.4
2016,7,32,30.07
2016,7,33,31.405
2016,7,34,31.755
2016,7,35,32.32
2016,7,36,31.655
2016,7,37,32.02
2016,7,38,31.68
2016,7,39,31.81
2016,7,40,30.6
2016,7,41,29.425
2016,7,42,29.525
2016,7,43,32.555
2016,7,44,33.375
2016,7,45,31.155
2016,7,46,28.26
2016,7,47,25.91
2016,7,48,24.39
2016,7,49,20.35
2016,7,50,20.32
2016,7,51,20.525
2016,7,52,20.895
2016,7,53,22.105
2016,7,54,25.34
2016,7,55,28.4
2016,7,56,30.07
2016,7,57,31.405
2016,7,58,31.755
2016,7,59,32.32
2016,7,60,31.655
2016,7,61,32.02
2016,7,62,31.68
2016,7,63,31.81
2016,7,64,30.6
2016,7,65,29.425
2016,7,66,29.525
2016,7,67,32.555
2016,7,68,33.375
2016,7,69,31.155
2016,7,70,28.26
2016,7,71,25.91
2016,7,72,24.39
2016,7,73,20.35
2016,7,74,20.32
2016,7,75,20.525
2016,7,76,20.895
2016,7,77,22.105
2016,7,78,25.34
2016,7,79,28.4
2016,7,80,30.07
2016,7,81,31.405
2016,7,82,31.755
2016,7,83,32.32
2016,7,84,31.655
2016,7,85,32.02
2016,7,86,31.68
2016,7,87,31.81
2016,7,88,30.6
2016,7,89,29.425
2016,7,90,29.525
2016,7,91,32.555
2016,7,92,33.375
2016,7,93,31.155
2016,7,94,28.26
2016,7,95,25.91
2016,7,96,24.39
2016,7,97,20.35
2016,7,98,20.32
2016,7,99,20.525
2016,7,100,20.895
2016,7,101,22.105
2016,7,102,25.34
2016,7,103,28.4
2016,7,104,30.07
2016,7,105,31.405
2016,7,106,31.755
2016,7,107,32.32
2016,7,108,31.655
2016,7,109,32.02
2016,7,110,31.68
2016,7,111,31.81
2016,7,112,30.6
2016,7,113,29.425
2016,7,114,29.525
2016,7,115,32.555
2016,7,116,33.375
2016,7,117,31.155
2016,7,118,28.26
2016,7,119,25.91
2016,7,120,24.39
2016,7,121,20.35
2016,7,122,20.32
2016,7,123,20.525
2016,7,124,20.895
2016,7,125,22.105
2016,7,126,25.34
2016,7,127,28.4
2016,7,128,30.07
2016,7,129,31.405
2016,7,130,31.755
2016,7,131,32.32
2016,7,132,31.655
2016,7,133,32.02
2016,7,134,31.68
2016,7,135,31.81
2016,7,136,30.6
2016,7,137,29.425
2016,7,138,29.525
2016,7,139,32.555
2016,7,140,33.375
2016,7,141,31.155
2016,7,142,28.26
2016,7,143,25.91
2016,7,144,24.39
2016,7,145,20.35
2016,7,146,20.32
2016,7,147,20.525
2016,7,148,20.895
2016,7,149,22.105
2016,7,150,25.34
2016,7,151,28.4
2016,7,152,30.07
2016,7,153,31.405
2016,7,154,31.755
2016,7,155,32.32
2016,7,156,31.655
2016,7,157,32.02
2016,7,158,31.68
2016,7,159,31.81
2016,7,160,30.6
2016,7,161,29.425
2016,7,162,29.525
2016,7,163,32.555
2016,7,164,33.375
2016,7,165,31.155
2016,7,166,28.26
2016,7,167,25.91
2016,7,168,24.39
2016,7,169,20.35
2016,7,170,20.32
2016,7,171,20.525
2016,7,172,20.895
2016,7,173,22.105
2016,7,174,25.34
2016,7,175,28.4
2016,7,176,30.07
2016,7,177,31.405
2016,7,178,31.755
2016,7,179,32.32
2016,7,180,31.655
2016,7,181,32.02
2016,7,182,31.68
2016,7,183,31.81
2016,7,184,30.6
2016,7,185,29.425
2016,7,186,29.525
2016,7,187,32.555
2016,7,188,33.375
2016,7,189,31.155
2016,7,190,28.26
2016,7,191,25.91
2016,7,192,24.39
2016,7,193,20.35
2016,7,194,20.32
2016,7,195,20.525
2016,7,196,20.895
2016,7,197,22.105
2016,7,198,25.34
2016,7,199,28.4
2016,7,200,30.07
2016,7,201,31.405
2016,7,202,31.755
2016,7,203,32.32
2016,7,204,31.655
2016,7,205,32.02
2016,7,206,31.68
2016,7,207,31.81
2016,7,208,30.6
2016,7,209,29.425
2016,7,210,29.525
2016,7,211,32.555
2016,7,212,33.375
2016,7,213,31.155
2016,7,214,28.26
2016,7,215,25.91
2016,7,216,24.39
2016,7,217,20.35
2016,7,218,20.32
2016,7,219,20.525
2016,7,220,20.895
2016,7,221,22.105
2016,7,222,25.34
2016,7,223,28.4
2016,7,224,30.07
2016,7,225,31.405
2016,7,226,31.755
2016,7,227,32.32
2016,7,228,31.655
2016,7,229,32.02
2016,7,230,31.68
2016,7,231,31.81
2016,7,232,30.6
2016,7,233,29.425
2016,7,234,29.525
2016,7,235,32.555
2016,7,236,33.375
2016,7,237,31.155
2016,7,238,28.26
2016,7,239,25.91
2016,7,240,24.39
2016,7,241,20.35
2016,7,242,20.32
2016,7,243,20.525
2016,7,244,20.895
2016,7,245,22.105
2016,7,246,25.34
2016,7,247,28.4
2016,7,248,30.07
2016,7,249,31.405
2016,7,250,31.755
2016,7,251,32.32
2016,7,252,31.655
2016,7,253,32.02
2016,7,254,31.68
2016,7,255,31.81
2016,7,256,30.6
2016,7,257,29.425
2016,7,258,29.525
2016,7,259,32.555
2016,7,260,33.375
2016,7,261,31.155
2016,7,262,28.26
2016,7,263,25.91
2016,7,264,24.39
2016,7,265,20.35
2016,7,266,20.32
2016,7,267,20.525
2016,7,268,20.895
2016,7,269,22.105
2016,7,270,25.34
2016,7,271,28.4
2016,7,272,30.07
2016,7,273,31.405
2016,7,274,31.755
2016,7,275,32.32
2016,7,276,31.655
2016,7,277,32.02
2016,7,278,31.68
2016,7,279,31.81
2016,7,280,30.6
2016,7,281,29.425
2016,7,282,29.525
2016,7,283,32.555
2016,7,284,33.375
2016,7,285,31.155
2016,7,286,28.26
2016,7,287,25.91
2016,7,288,24.39
2016,7,289,20.35
2016,7,290,20.32
2016,7,291,20.525
2016,7,292,20.895
2016,7,293,22.105
2016,7,294,25.34
2016,7,295,28.4
2016,7,296,30.07
2016,7,297,31.405
2016,7,298,31.755
2016,7,299,32.32
2016,7,300,31.655
2016,7,301,32.02
2016,7,302,31.68
2016,7,303,31.81
2016,7,304,30.6
2016,7,305,29.425
2016,7,306,29.525
2016,7,307,32.555
2016,7,308,33.375
2016,7,309,31.155
2016,7,310,28.26
2016,7,311,25.91
2016,7,312,24.39
2016,7,313,20.35
2016,7,314,20.32
2016,7,315,20.525
2016,7,316,20.895
2016,7,317,22.105
2016,7,318,25.34
2016,7,319,28.4
2016,7,320,30.07
2016,7,321,31.405
2016,7,322,31.755
2016,7,323,32.32
2016,7,324,31.655
2016,7,325,32.02
2016,7,326,31.68
2016,7,327,31.81
2016,7,328,30.6
2016,7,329,29.425
2016,7,330,29.525
2016,7,331,32.555
2016,7,332,33.375
2016,7,333,31.155
2016,7,334,28.26
2016,7,335,25.91
2016,7,336,24.39
2016,7,337,20.35
2016,7,338,20.32
2016,7,339,20.525
2016,7,340,20.895
2016,7,341,22.105
2016,7,342,25.34
2016,7,343,28.4
2016,7,344,30.07
2016,7,345,31.405
2016,7,346,31.755
2016,7,347,32.32
2016,7,348,31.655
2016,7,349,32.02
2016,7,350,31.68
2016,7,351,31.81
2016,7,352,30.6
2016,7,353,29.425
2016,7,354,29.525
2016,7,355,32.555
2016,7,356,33.375
2016,7,357,31.155
2016,7,358,28.26
2016,7,359,25.91
2016,7,360,24.39
2016,7,361,20.35
2016,7,362,20.32
2016,7,363,20.525
2016,7,364,20.895
2016,7,365,22.105
2016,7,366,25.34
2016,7,367,28.4
2016,7,368,30.07
2016,7,369,31.405
2016,7,370,31.755
2016,7,371,32.32
2016,7,372,31.655
2016,7,373,32.02
2016,7,374,31.68
2016,7,375,31.81
2016,7,376,30.6
2016,7,377,29.425
2016,7,378,29.525
2016,7,379,32.555
2016,7,380,33.375
2016,7,381,31.155
2016,7,382,28.26
2016,7,383,25.91
2016,7,384,24.39
2016,7,385,20.35
2016,7,386,20.32
2016,7,387,20.525
2016,7,388,20.895
2016,7,389,22.105
2016,7,390,25.34
2016,7,391,28.4
2016,7,392,30.07
2016,7,393,31.405
2016,7,394,31.755
2016,7,395,32.32
2016,7,396,31.655
2016,7,397,32.02
2016,7,398,31.68
2016,7,399,31.81
2016,7,400,30.6
2016,7,401,29.425
2016,7,402,29.525
2016,7,403,32.555
2016,7,404,33.375
2016,7,405,31.155
2016,7,406,28.26
2016,7,407,25.91
2016,7,408,24.39
2016,7,409,20.35
2016,7,410,20.32
2016,7,411,20.525
2016,7,412,20.895
2016,7,413,22.105
2016,7,414,25.34
2016,7,415,28.4
2016,7,416,30.07
2016,7,417,31.405
2016,7,418,31.755
2016,7,419,32.32
2016,7,420,31.655
2016,7,421,32.02
2016,7,422,31.68
2016,7,423,31.81
2016,7,424,30.6
2016,7,425,29.425
2016,7,426,29.525
2016,7,427,32.555
2016,7,428,33.375
2016,7,429,31.155
2016,7,430,28.26
2016,7,431,25.91
2016,7,432,24.39
2016,7,433,20.35
2016,7,434,20.32
2016,7,435,20.525
2016,7,436,20.895
2016,7,437,22.105
2016,7,438,25.34
2016,7,439,28.4
2016,7,440,30.07
2016,7,441,31.405
2016,7,442,31.755
2016,7,443,32.32
2016,7,444,31.655
2016,7,445,32.02
2016,7,446,31.68
2016,7,447,31.81
2016,7,448,30.6
2016,7,449,29.425
2016,7,450,29.525
2016,7,451,32.555
2016,7,452,33.375
2016,7,453,31.155
2016,7,454,28.26
2016,7,455,25.91
2016,7,456,24.39
2016,7,457,20.35
2016,7,458,20.32
2016,7,459,20.525
2016,7,460,20.895
2016,7,461,22.105
2016,7,462,25.34
2016,7,463,28.4
2016,7,464,30.07
2016,7,465,31.405
2016,7,466,31.755
2016,7,467,32.32
2016,7,468,31.655
2016,7,469,32.02
2016,7,470,31.68
2016,7,471,31.81
2016,7,472,30.6
2016,7,473,29.425
2016,7,474,29.525
2016,7,475,32.555
2016,7,476,33.375
2016,7,477,31.155
2016,7,478,28.26
2016,7,479,25.91
2016,7,480,24.39
2016,7,481,20.35
2016,7,482,20.32
2016,7,483,20.525
2016,7,484,20.895
2016,7,485,22.105
2016,7,486,25.34
2016,7,487,28.4
2016,7,488,30.07
2016,7,489,31.405
2016,7,490,31.755
2016,7,491,32.32
2016,7,492,31.655
2016,7,493,32.02
2016,7,494,31.68
2016,7,495,31.81
2016,7,496,30.6
2016,7,497,29.425
2016,7,498,29.525
2016,7,499,32.555
2016,7,500,33.375
2016,7,501,31.155
2016,7,502,28.26
2016,7,503,25.91
2016,7,504,24.39
2016,7,505,20.35
2016,7,506,20.32
2016,7,507,20.525
2016,7,508,20.895
2016,7,509,22.105
2016,7,510,25.34
2016,7,511,28.4
2016,7,512,30.07
2016,7,513,31.405
2016,7,514,31.755
2016,7,515,32.32
2016,7,516,31.655
2016,7,517,32.02
2016,7,518,31.68
2016,7,519,31.81
2016,7,520,30.6
2016,7,521,29.425
2016,7,522,29.525
2016,7,523,32.555
2016,7,524,33.375
2016,7,525,31.155
2016,7,526,28.26
2016,7,527,25.91
2016,7,528,24.39
2016,7,529,20.35
2016,7,530,20.32
2016,7,531,20.525
2016,7,532,20.895
2016,7,533,22.105
2016,7,534,25.34
2016,7,535,28.4
2016,7,536,30.07
2016,7,537,31.405
2016,7,538,31.755
2016,7,539,32.32
2016,7,540,31.655
2016,7,541,32.02
2016,7,542,31.68
2016,7,543,31.81
2016,7,544,30.6
2016,7,545,29.425
2016,7,546,29.525
2016,7,547,32.555
2016,7,548,33.375
2016,7,549,31.155
2016,7,550,28.26
2016,7,551,25.91
2016,7,552,24.39
2016,7,553,20.35
2016,7,554,20.32
2016,7,555,20.525
2016,7,556,20.895
2016,7,557,22.105
2016,7,558,25.34
2016,7,559,28.4
2016,7,560,30.07
2016,7,561,31.405
2016,7,562,31.755
2016,7,563,32.32
2016,7,564,31.655
2016,7,565,32.02
2016,7,566,31.68
2016,7,567,31.81
2016,7,568,30.6
2016,7,569,29.425
2016,7,570,29.525
2016,7,571,32.555
2016,7,572,33.375
2016,7,573,31.155
2016,7,574,28.26
2016,7,575,25.91
2016,7,576,24.39
2016,7,577,20.35
2016,7,578,20.32
2016,7,579,20.525
2016,7,580,20.895
2016,7,581,22.105
2016,7,582,25.34
2016,7,583,28.4
2016,7,584,30.07
2016,7,585,31.405
2016,7,586,31.755
2016,7,587,32.32
2016,7,588,31.655
2016,7,589,32.02
2016,7,590,31.68
2016,7,591,31.81
2016,7,592,30.6
2016,7,593,29.425
2016,7,594,29.525
2016,7,595,32.555
2016,7,596,33.375
2016,7,597,31.155
2016,7,598,28.26
2016,7,599,25.91
2016,7,600,24.39
2016,7,601,20.35
2016,7,602,20.32
2016,7,603,20.525
2016,7,604,20.895
2016,7,605,22.105
2016,7,606,25.34
2016,7,607,28.4
2016,7,608,30.07
2016,7,609,31.405
2016,7,610,31.755
2016,7,611,32.32
2016,7,612,31.655
2016,7,613,32.02
2016,7,614,31.68
2016,7,615,31.81
2016,7,616,30.6
2016,7,617,29.425
2016,7,618,29.525
2016,7,619,32.555
2016,7,620,33.375
2016,7,621,31.155
2016,7,622,28.26
2016,7,623,25.91
2016,7,624,24.39
2016,7,625,20.35
2016,7,626,20.32
2016,7,627,20.525
2016,7,628,20.895
2016,7,629,22.105
2016,7,630,25.34
2016,7,631,28.4
2016,7,632,30.07
2016,7,633,31.405
2016,7,634,31.755
2016,7,635,32.32
2016,7,636,31.655
2016,7,637,32.02
2016,7,638,31.68
2016,7,639,31.81
2016,7,640,30.6
2016,7,641,29.425
2016,7,642,29.525
2016,7,643,32.555
2016,7,644,33.375
2016,7,645,31.155
2016,7,646,28.26
2016,7,647,25.91
2016,7,648,24.39
2016,7,649,20.35
2016,7,650,20.32
2016,7,651,20.525
2016,7,652,20.895
2016,7,653,22.105
2016,7,654,25.34
2016,7,655,28.4
2016,7,656,30.07
2016,7,657,31.405
2016,7,658,31.755
2016,7,659,32.32
2016,7,660,31.655
2016,7,661,32.02
2016,7,662,31.68
2016,7,663,31.81
2016,7,664,30.6
2016,7,665,29.425
2016,7,666,29.525
2016,7,667,32.555
2016,7,668,33.375
2016,7,669,31.155
2016,7,670,28.26
2016,7,671,25.91
2016,7,672,24.39
2016,7,673,20.35
2016,7,674,20.32
2016,7,675,20.525
2016,7,676,20.895
2016,7,677,22.105
2016,7,678,25.34
2016,7,679,28.4
2016,7,680,30.07
2016,7,681,31.405
2016,7,682,31.755
2016,7,683,32.32
2016,7,684,31.655
2016,7,685,32.02
2016,7,686,31.68
2016,7,687,31.81
2016,7,688,30.6
2016,7,689,29.425
2016,7,690,29.525
2016,7,691,32.555
2016,7,692,33.375
2016,7,693,31.155
2016,7,694,28.26
2016,7,695,25.91
2016,7,696,24.39
2016,7,697,20.35
2016,7,698,20.32
2016,7,699,20.525
2016,7,700,20.895
2016,7,701,22.105
2016,7,702,25.34
2016,7,703,28.4
2016,7,704,30.07
2016,7,705,31.405
2016,7,706,31.755
2016,7,707,32.32
2016,7,708,31.655
2016,7,709,32.02
2016,7,710,31.68
2016,7,711,31.81
2016,7,712,30.6
2016,7,713,29.425
2016,7,714,29.525
2016,7,715,32.555
2016,7,716,33.375
2016,7,717,31.155
2016,7,718,28.26
2016,7,719,25.91
2016,7,720,24.39
2016,7,721,20.35
2016,7,722,20.32
2016,7,723,20.525
2016,7,724,20.895
2016,7,725,22.105
2016,7,726,25.34
2016,7,727,28.4
2016,7,728,30.07
2016,7,729,31.405
2016,7,730,31.755
2016,7,731,32.32
2016,7,732,31.655
2016,7,733,32.02
2016,7,734,31.68
2016,7,735,31.81
